"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 18 19:02:03 IST 2023","Thu May 18 19:02:55 IST 2023","51200","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 18 18:51:36 IST 2023","Thu May 18 18:52:35 IST 2023","58688","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 18 18:58:02 IST 2023","Thu May 18 18:59:00 IST 2023","57544","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 18 18:33:57 IST 2023","Thu May 18 18:34:04 IST 2023","6928","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Thu May 18 18:33:09 IST 2023","Thu May 18 18:33:15 IST 2023","6795","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 18 18:50:32 IST 2023","Thu May 18 18:51:34 IST 2023","62023","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 18 18:34:59 IST 2023","Thu May 18 18:35:05 IST 2023","5595","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 18 18:38:46 IST 2023","Thu May 18 18:38:56 IST 2023","9718","","TestDashboard","TestDashboard","","","test_dashboard_totalUser",""
"passed","Thu May 18 18:47:09 IST 2023","Thu May 18 18:48:15 IST 2023","65126","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 18 18:53:41 IST 2023","Thu May 18 18:54:49 IST 2023","68113","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 18 18:33:18 IST 2023","Thu May 18 18:33:24 IST 2023","6549","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 18 18:35:24 IST 2023","Thu May 18 18:35:30 IST 2023","5906","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 18 19:13:05 IST 2023","Thu May 18 19:13:20 IST 2023","14687","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"broken","Thu May 18 19:14:53 IST 2023","Thu May 18 19:15:18 IST 2023","25354","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Category",""
"passed","Thu May 18 18:32:57 IST 2023","Thu May 18 18:33:07 IST 2023","9328","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 18 18:33:38 IST 2023","Thu May 18 18:33:46 IST 2023","7950","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 18 18:41:32 IST 2023","Thu May 18 18:41:55 IST 2023","22350","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 18 19:02:57 IST 2023","Thu May 18 19:03:41 IST 2023","44149","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 18 18:41:57 IST 2023","Thu May 18 18:42:21 IST 2023","23599","","TestOrder","TestOrder","","","Search Functionality",""
"broken","Thu May 18 18:59:02 IST 2023","Thu May 18 18:59:30 IST 2023","28243","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 18 18:42:49 IST 2023","Thu May 18 18:43:13 IST 2023","24720","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 18 19:04:30 IST 2023","Thu May 18 19:05:16 IST 2023","46108","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 18 18:46:02 IST 2023","Thu May 18 18:47:07 IST 2023","65413","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 18 18:32:34 IST 2023","Thu May 18 18:32:43 IST 2023","9233","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 18 19:03:43 IST 2023","Thu May 18 19:04:27 IST 2023","44477","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 18 18:38:20 IST 2023","Thu May 18 18:38:31 IST 2023","11221","","TestDashboard","TestDashboard","","","test_dashboard_totalPending",""
"passed","Thu May 18 18:34:24 IST 2023","Thu May 18 18:34:32 IST 2023","7924","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 18 18:38:34 IST 2023","Thu May 18 18:38:44 IST 2023","10491","","TestDashboard","TestDashboard","","","test_dashboard_totalSales",""
"passed","Thu May 18 18:35:07 IST 2023","Thu May 18 18:35:13 IST 2023","6588","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 18 19:13:54 IST 2023","Thu May 18 19:14:07 IST 2023","13125","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 18 18:49:25 IST 2023","Thu May 18 18:50:30 IST 2023","65336","","TestOrder","TestOrder","","","Create a New Order for store",""
"failed","Thu May 18 19:15:19 IST 2023","Thu May 18 19:15:35 IST 2023","16137","","TestInventDashboard","TestInventDashboard","","","Comparing Dashboard data with List data for Vendors",""
"passed","Thu May 18 19:01:09 IST 2023","Thu May 18 19:02:01 IST 2023","52546","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"failed","Thu May 18 19:14:39 IST 2023","Thu May 18 19:14:53 IST 2023","13895","","TestInventDashboard","TestInventDashboard","","","Checking Dashboard data",""
"passed","Thu May 18 18:55:56 IST 2023","Thu May 18 18:56:57 IST 2023","61202","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 18 18:38:08 IST 2023","Thu May 18 18:38:18 IST 2023","10044","","TestDashboard","TestDashboard","","","test_dashboard_totalOrder",""
"passed","Thu May 18 18:42:23 IST 2023","Thu May 18 18:42:46 IST 2023","23768","","TestOrder","TestOrder","","","Search Functionality",""
"passed","Thu May 18 19:13:22 IST 2023","Thu May 18 19:13:36 IST 2023","13548","","TestTrackOrder","TestTrackOrder","","","Checking Input in Track Order",""
"passed","Thu May 18 18:33:26 IST 2023","Thu May 18 18:33:36 IST 2023","9905","","TestLogin","TestLogin","","","Login Unsuccessfully",""
"passed","Thu May 18 18:34:34 IST 2023","Thu May 18 18:34:42 IST 2023","8347","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 18 19:00:18 IST 2023","Thu May 18 19:01:07 IST 2023","48159","","TestOrder","TestOrder","","","Create a new Order for existing Customer",""
"passed","Thu May 18 18:35:15 IST 2023","Thu May 18 18:35:22 IST 2023","6589","","TestLogin","TestLogin","","","Login With Incorrect Username",""
"passed","Thu May 18 18:43:44 IST 2023","Thu May 18 18:44:51 IST 2023","66402","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 18 18:54:51 IST 2023","Thu May 18 18:55:54 IST 2023","62606","","TestOrder","TestOrder","","","Create a new Order for new Customer",""
"passed","Thu May 18 19:06:06 IST 2023","Thu May 18 19:06:51 IST 2023","44544","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 18 19:05:18 IST 2023","Thu May 18 19:06:04 IST 2023","46033","","TestOrder","TestOrder","","","Create a New Order for store",""
"broken","Thu May 18 18:43:16 IST 2023","Thu May 18 18:43:44 IST 2023","28363","","TestOrder","TestOrder","","","Checking Order synchronization after creating a new customer order ",""
"passed","Thu May 18 18:34:14 IST 2023","Thu May 18 18:34:22 IST 2023","7231","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Thu May 18 18:52:37 IST 2023","Thu May 18 18:53:39 IST 2023","61317","","TestOrder","TestOrder","","","Create a New Order for store",""
"passed","Thu May 18 18:32:22 IST 2023","Thu May 18 18:32:34 IST 2023","11996","","TestLogin","TestLogin","","","Login Successfully",""
"passed","Thu May 18 18:34:06 IST 2023","Thu May 18 18:34:12 IST 2023","6491","","TestLogin","TestLogin","","","Login With Invalid Username",""
"passed","Thu May 18 18:33:48 IST 2023","Thu May 18 18:33:55 IST 2023","6565","","TestLogin","TestLogin","","","Login With Invalid Username",""
